8852.32534774509 8852.33011898003 1.00490447666098 0.000878762397989962 1.23764516193008
8852.33576562488 8852.34053656995 0.994037301388347 0.000865830650647121 1.20623165280497
8852.34618344996 8852.35095410002 0.979231251605806 0.000850773745373552 1.18109230796934
8852.35660126992 8852.36137163499 0.96770123909249 0.000851278323265216 1.16164567690178
8852.36701915507 8852.37178922491 0.959217678783189 0.000856100622440691 1.14746232781642
8852.37743698014 8852.38220675522 0.951423770690891 0.000852067071137689 1.138239240954
8852.38785480499 8852.39262428507 0.940789314443496 0.000848194220746817 1.13378397706364
8852.39827263006 8852.40304181492 0.935289157265684 0.000839798039918028 1.13400505384155
8852.40869051008 8852.41345940507 0.932334354753213 0.000855045169210969 1.13890705315383
8852.41910833004 8852.42387693492 0.932452543367081 0.000857823431374039 1.14859064533713
8852.42952616001 8852.434294465 0.942208495663717 0.00089472461803095 1.16325836409281
8852.43994404003 8852.44471205492 0.963316596560255 0.000901321542576048 1.18322417829655
8852.45036186487 8852.45512958477 0.989035090536378 0.000848163483283692 1.20893126827181
8852.46077968995 8852.46554711508 0.999140586218528 0.000819212077193875 1.24097577580744
8852.47119751013 8852.47596464492 0.999339499966633 0.000879964299693731 1.28014410653899
8852.48161538993 8852.48638223484 0.997611923999854 0.0010081686128965 1.32746375427004
8852.4920332199 8852.49679976003 0.99649845679334 0.000827734252407102 1.38427282337779
8852.50245103985 8852.50721728988 0.997542544157283 0.000853742862677128 1.45233046689969
8852.51286892499 8852.51763487514 1.00041105193572 0.000883893400089641 1.53396497352092
8852.52328675007 8852.52805240499 1.00484192856784 0.000892894016586008 1.63230945691708
8852.53370457003 8852.53846993484 1.0015545536921 0.000892574377999493 1.75165341651706
8852.54412239511 8852.54888746515 1.00357574058114 0.000923595799807592 1.89801791903162
8852.55454028002 8852.55930504994 1.00929332774738 0.00105617509152591 2.08009366649169
4426.28143726988 4426.28381953505 0.336822448125389 0.000595919527993346 1.12660380932913
